ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORDENADAS-ETRS89,COORDENADAS-WGS84,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,CANTIDAD_JUEGOS_POR_TIPO,CAPACIDAD_MAX
52123,Circuito_deportivo_elemental,121,Orcasitas,12.0,Usera,Operativo,"[439874.08, 4468712.14]","[-3.70818401, 40.36681583]",Calle,Simca,004,28041.0,"Calle_simca, 004",31002263.0,2013-08-01T00:00:00Z,D1252,AE21,6,Deportivas,"{'Deportivas': 1, 'Infantiles': 7, 'Mayores': 0}",23
5246180,Area_de_juegos/especial,91,Casa_de_campo,9.0,Moncloa-aravaca,Operativo,"[435814.0, 4473808.71]","[-3.7565148, 40.41242511]",Paseo,Paseo_puerta_del_angel,001,28011.0,"Paseo_puerta_del_angel, 001",11051480.0,5246180-FECHA_INSTALACION-ausente,,6,2,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",12
5653727,Area_de_juegos/especial,35,Los_jeronimos,3.0,Retiro,Operativo,"[441790.738, 4473472.315]","[-3.68604549, 40.40983413]",5653727_TIPO-VIA_desconocida,5653727_nom-via_desconocido,5653727_NUM-VIA_desconocido,28009.0,5653727_DIRECCION-AUX_desconocida,20008546.0,2014-03-11T00:00:00Z,,6,5,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",17
5653806,Area_de_juegos/especial,208,El_salvador,20.0,San_blas-canillejas,Operativo,"[446810.056, 4477232.672]","[-3.6272067, 40.44404552]",5653806_TIPO-VIA_desconocida,5653806_nom-via_desconocido,5653806_NUM-VIA_desconocido,28037.0,5653806_DIRECCION-AUX_desconocida,11137862.0,2015-07-24T00:00:00Z,,6,10,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",31
5056315,Circuito_deportivo_elemental,126,Zofio,12.0,Usera,Operativo,"[439010.21, 4469993.2]","[-3.71848077, 40.37829352]",Avenida,Princesa_juana_de_austria,047,28021.0,"Avenida_princesa_juana_de_austria, 047",20127260.0,2019-03-22T00:00:00Z,D1254,AE21,12,Deportivas,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 0}",38
5175231,Circuito_deportivo_elemental,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[441925.662, 4481663.994]","[-3.68520443, 40.48363797]",Avenida,Llano_castellano,003,28034.0,"Avenida_llano_castellano, 003",11047058.0,2019-07-18T00:00:00Z,D0855,AE21,5,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",31
52131,Circuito_deportivo_elemental,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443686.861, 4469940.648]","[-3.66338721, 40.37814925]",Avenida,Entrevias,092,28053.0,"Avenida_entrevias, 092",11088012.0,2013-08-01T00:00:00Z,D1351,AE21,11,Deportivas,"{'Deportivas': 8, 'Infantiles': 0, 'Mayores': 0}",32
52138,Circuito_deportivo_elemental,143,Marroquina,14.0,Moratalaz,Operativo,"[445697.53, 4473557.91]","[-3.64001076, 40.41086925]",Avenida,Doctor_garcia_tapia,123,28030.0,"Avenida_doctor_garcia_tapia, 123",11101400.0,2013-08-01T00:00:00Z,D1450,AE21,9,Deportivas,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 0}",30
52141,Circuito_deportivo_elemental,141,Pavones,14.0,Moratalaz,Operativo,"[446858.77, 4472761.966]","[-3.62625867, 40.40377383]",Calle,Atenas,6B,28030.0,"Calle_atenas, 06B",20129222.0,2013-08-01T00:00:00Z,D1453,AE21,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",20
5219515,Circuito_deportivo_elemental,72,Arapiles,7.0,Chamberi,Operativo,"[439726.49, 4476117.51]","[-3.71062337, 40.43351633]",Calle,Galileo,035,28015.0,"Calle_galileo, 035",31044128.0,2019-11-28T00:00:00Z,D0702,AE21,6,Deportivas,"{'Deportivas': 7, 'Infantiles': 0, 'Mayores': 2}",25
5220798,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[449679.03, 4468767.42]","[-3.59270868, 40.36796333]",Calle,Alto_del_retiro,013,28051.0,"Calle_alto_del_retiro, 013",31045486.0,2020-01-13T00:00:00Z,D1858,AE21,8,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",35
52212,Circuito_deportivo_elemental,172,San_cristobal,17.0,Villaverde,Operativo,"[441319.92, 4466329.17]","[-3.69093642, 40.34545165]",Calle,Burjasot,006,28021.0,"Calle_burjasot, 006",11126090.0,2004-01-01T00:00:00Z,D1751,AE21,4,Deportivas,"{'Deportivas': 0, 'Infantiles': 13, 'Mayores': 0}",30
52214,Circuito_deportivo_elemental,175,Angeles,17.0,Villaverde,Operativo,"[440142.92, 4467232.01]","[-3.70487885, 40.35350134]",Calle,La_tabernera_del_puerto,071,28041.0,"Calle_la_tabernera_del_puerto, 071",31055514.0,52214-FECHA_INSTALACION-incorrecta,D1754,AE21,5,Deportivas,"{'Deportivas': 2, 'Infantiles': 0, 'Mayores': 0}",7
5261893,Circuito_deportivo_elemental,54,Hispanoamerica,5.0,Chamartin,Operativo,"[442938.95, 4478431.56]","[-3.67295895, 40.45458902]",Calle,Puerto_rico,022,28016.0,"Calle_puerto_rico, 022",11024272.0,2020-03-02T00:00:00Z,D0503,AE21,13,Deportivas,"{'Deportivas': 8, 'Infantiles': 0, 'Mayores': 0}",39
5800211,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[446794.56, 4469802.1]","[-3.62676807, 40.37710532]",Calle,Sierra_vieja,038,28031.0,"Calle_sierra_vieja, 038",11130481.0,2020-02-21T00:00:00Z,D1860,AE21,6,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",27
7021646,Circuito_deportivo_elemental,143,Marroquina,14.0,Moratalaz,Operativo,"[446299.51, 4473516.39]","[-3.63291271, 40.41053426]",Calle,Jose_bergamin,060,28030.0,"Calle_jose_bergamin, 060",20091486.0,2020-05-19T00:00:00Z,D1455,AE21,9,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",5
7125254,Circuito_deportivo_elemental,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[441732.96, 4482634.8]","[-3.68756716, 40.49236987]",Calle,Islas_jarvi,005,28034.0,"Calle_islas_jarvi, 005",11047612.0,7125254-FECHA_INSTALACION-incorrecta,D0858,AE21,3,Deportivas,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 0}",11
7126156,Circuito_deportivo_elemental,192,Valdebernardo,19.0,Vicalvaro,Operativo,"[446937.56, 4472529.88]","[-3.62531085, 40.40168808]",Calle,Ladera_de_los_almendros,18E,28032.0,"Calle_ladera_de_los_almendros, 18E",20161345.0,2020-06-30T00:00:00Z,D1961,AE21,4,Deportivas,"{'Deportivas': 3, 'Infantiles': 0, 'Mayores': 0}",17
5653877,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438984.052, 4479183.02]","[-3.71967055, 40.46107752]",5653877_TIPO-VIA_desconocida,5653877_nom-via_desconocido,5653877_NUM-VIA_desconocido,28040.0,5653877_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,2,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",5
5653890,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438927.647, 4479067.913]","[-3.72032471, 40.46003645]",5653890_TIPO-VIA_desconocida,5653890_nom-via_desconocido,5653890_NUM-VIA_desconocido,28040.0,5653890_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",8
5653899,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438919.845, 4479141.437]","[-3.7204238, 40.46069821]",5653899_TIPO-VIA_desconocida,5653899_nom-via_desconocido,5653899_NUM-VIA_desconocido,28040.0,5653899_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,2,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",11
5653903,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[439096.557, 4478435.004]","[-3.71827191, 40.45434736]",5653903_TIPO-VIA_desconocida,5653903_nom-via_desconocido,5653903_NUM-VIA_desconocido,28040.0,5653903_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",8
5653907,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438968.481, 4478488.091]","[-3.71978738, 40.45481619]",5653907_TIPO-VIA_desconocida,5653907_nom-via_desconocido,5653907_NUM-VIA_desconocido,28040.0,5653907_DIRECCION-AUX_desconocida,11053072.0,5653907-FECHA_INSTALACION-incorrecta,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",35
5653914,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438874.688, 4478522.312]","[-3.72089676, 40.45511758]",5653914_TIPO-VIA_desconocida,5653914_nom-via_desconocido,5653914_NUM-VIA_desconocido,28040.0,5653914_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",33
5653933,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438725.332, 4478429.974]","[-3.72264918, 40.45427476]",5653933_TIPO-VIA_desconocida,5653933_nom-via_desconocido,5653933_NUM-VIA_desconocido,28040.0,5653933_DIRECCION-AUX_desconocida,11053072.0,5653933-FECHA_INSTALACION-incorrecta,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",10
5653950,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438638.666, 4478404.847]","[-3.72366878, 40.45404201]",5653950_TIPO-VIA_desconocida,5653950_nom-via_desconocido,5653950_NUM-VIA_desconocido,28040.0,5653950_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",19
5653963,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438572.422, 4478400.727]","[-3.72444958, 40.45400001]",5653963_TIPO-VIA_desconocida,5653963_nom-via_desconocido,5653963_NUM-VIA_desconocido,28040.0,5653963_DIRECCION-AUX_desconocida,11053072.0,5653963-FECHA_INSTALACION-incorrecta,,6,2,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",31
5653967,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438570.968, 4478446.594]","[-3.72447116, 40.45441309]",5653967_TIPO-VIA_desconocida,5653967_nom-via_desconocido,5653967_NUM-VIA_desconocido,28040.0,5653967_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,3,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",4
5653984,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438665.869, 4478560.511]","[-3.72336302, 40.4554463]",5653984_TIPO-VIA_desconocida,5653984_nom-via_desconocido,5653984_NUM-VIA_desconocido,28040.0,5653984_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",15
5654006,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438624.853, 4478663.043]","[-3.72385663, 40.45636692]",5654006_TIPO-VIA_desconocida,5654006_nom-via_desconocido,5654006_NUM-VIA_desconocido,28040.0,5654006_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,3,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",4
5654014,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438637.214, 4478757.722]","[-3.72372001, 40.45722074]",5654014_TIPO-VIA_desconocida,5654014_nom-via_desconocido,5654014_NUM-VIA_desconocido,28040.0,5654014_DIRECCION-AUX_desconocida,11053072.0,5654014-FECHA_INSTALACION-incorrecta,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",5
5654018,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438687.323, 4478862.406]","[-3.72313918, 40.45816747]",5654018_TIPO-VIA_desconocida,5654018_nom-via_desconocido,5654018_NUM-VIA_desconocido,28040.0,5654018_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",9
5654037,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438526.878, 4478941.323]","[-3.72503901, 40.45886653]",5654037_TIPO-VIA_desconocida,5654037_nom-via_desconocido,5654037_NUM-VIA_desconocido,28040.0,5654037_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",28
5654051,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438475.265, 4478974.779]","[-3.72565095, 40.45916409]",5654051_TIPO-VIA_desconocida,5654051_nom-via_desconocido,5654051_NUM-VIA_desconocido,28040.0,5654051_DIRECCION-AUX_desconocida,11053072.0,5654051-FECHA_INSTALACION-incorrecta,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",26
5654055,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438510.608, 4479055.377]","[-3.72524194, 40.45989276]",5654055_TIPO-VIA_desconocida,5654055_nom-via_desconocido,5654055_NUM-VIA_desconocido,28040.0,5654055_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",39
7127774,Circuito_deportivo_elemental,65,Valdeacederas,6.0,Tetuan,Operativo,"[439802.73, 4479792.32]","[-3.71007292, 40.46662604]",Calle,Villaamil,090,28039.0,"Calle_villaamil, 090",31050938.0,2020-11-06T00:00:00Z,D0655,AE21,5,Deportivas,"{'Deportivas': 9, 'Infantiles': 9, 'Mayores': 0}",27
7144128,Circuito_deportivo_elemental,191,Casco_historico_de_vicalvaro,19.0,Vicalvaro,Operativo,"[447694.56, 4473645.06]","[-3.61648218, 40.41178224]",Avenida,Daroca,299,28032.0,"Avenida_daroca, 299",31041868.0,2020-09-17T00:00:00Z,D1965,AE21,14,Deportivas,"{'Deportivas': 12, 'Infantiles': 0, 'Mayores': 0}",36
7144369,Circuito_deportivo_elemental,192,Valdebernardo,19.0,Vicalvaro,Operativo,"[446807.16, 4471806.38]","[-3.626787, 40.39516201]",Calle,Pendulo,3A,28032.0,"Calle_pendulo, 03A",20123311.0,2020-09-17T00:00:00Z,D1964,AE21,9,Deportivas,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 0}",28
7162545,Circuito_deportivo_elemental,15,Universidad,1.0,Centro,Operativo,"[440200.78, 4474716.44]","[-3.70490012, 40.4209291]",Plaza,Santa_maria_soledad_torres_acosta,1B,28004.0,"Plaza_santa_maria_soledad_torres_acosta, 01B",31037270.0,7162545-FECHA_INSTALACION-incorrecta,D0102,AE21,5,Deportivas,"{'Deportivas': 4, 'Infantiles': 0, 'Mayores': 0}",20
7248141,Circuito_deportivo_elemental,175,Angeles,17.0,Villaverde,Operativo,"[441038.68, 4466854.979]","[-3.69429626, 40.35016863]",Calle,Alcocer,001,28021.0,"Calle_alcocer, 001",11128272.0,7248141-FECHA_INSTALACION-incorrecta,D1760,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",21
7356676,Circuito_deportivo_elemental,116,Buenavista,11.0,Carabanchel,Operativo,"[436062.18, 4469289.25]","[-3.75313619, 40.37173107]",Calle,Guitarra,009,28044.0,"Calle_guitarra, 009",11077474.0,2020-12-01T00:00:00Z,D1157,AE21,3,Deportivas,"{'Deportivas': 1, 'Infantiles': 0, 'Mayores': 3}",21
7761231,Circuito_deportivo_elemental,171,Villaverde_alto-casco_historico_de_villaverde,17.0,Villaverde,Operativo,"[440222.26, 4465963.27]","[-3.70382579, 40.34207749]",Calle,Lenguas,6G,28021.0,"Calle_lenguas, 06G",31019468.0,2021-02-22T00:00:00Z,D1761,AE21,7,Deportivas,"{'Deportivas': 4, 'Infantiles': 4, 'Mayores': 0}",32
7802438,Circuito_deportivo_elemental,125,Moscardo,12.0,Usera,Operativo,"[440081.98, 4471581.67]","[-3.70600527, 40.39268103]",Paseo,Santa_maria_de_la_cabeza,093,28026.0,"Paseo_santa_maria_de_la_cabeza, 093",31027444.0,2021-02-22T00:00:00Z,D1256,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",24
7802522,Circuito_deportivo_elemental,116,Buenavista,11.0,Carabanchel,Operativo,"[437232.45, 4469088.11]","[-3.73933265, 40.37000805]",Avenida,Euro,016,28054.0,"Avenida_euro, 016",31031211.0,2024-01-01T00:00:00Z,D1158,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",8
7837848,Circuito_deportivo_elemental,136,Numancia,13.0,Puente_de_vallecas,Operativo,"[444908.62, 4472281.35]","[-3.64919782, 40.3993174]",Autovia,A-3,500SA,28038.0,"Autovia_a-3, 500SA",31031227.0,2021-03-22T00:00:00Z,D1357,AE21,7,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",20
7839105,Circuito_deportivo_elemental,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442972.17, 4484591.09]","[-3.67312124, 40.51007898]",Calle,Fromista,15A,28050.0,"Calle_fromista, 15A",31012691.0,2021-03-24T00:00:00Z,D0861,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",20
7840483,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[446458.15, 4469611.19]","[-3.63071477, 40.37536393]",Calle,Tineo,013,28031.0,"Calle_tineo, 013",31016534.0,2021-03-25T00:00:00Z,D1862,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",14
7853205,Circuito_deportivo_elemental,95,Valdemarin,9.0,Moncloa-aravaca,Operativo,"[433250.01, 4479877.53]","[-3.78736965, 40.46689298]",Avenida,Valdemarin,109,28023.0,"Avenida_valdemarin, 109",20166358.0,7853205-FECHA_INSTALACION-incorrecta,D0953,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 4, 'Mayores': 0}",25
7861611,Circuito_deportivo_elemental,127,Pradolongo,12.0,Usera,Operativo,"[440520.94, 4470048.47]","[-3.70069029, 40.37890062]",Calle,Tomelloso,063,28026.0,"Calle_tomelloso, 063",11082377.0,2021-04-16T00:00:00Z,D1258,AE21,11,Deportivas,"{'Deportivas': 3, 'Infantiles': 0, 'Mayores': 0}",38
7872643,Circuito_deportivo_elemental,33,Estrella,3.0,Retiro,Operativo,"[443925.04, 4474193.6]","[-3.66095612, 40.41647838]",Parque,Roma,7872643_NUM-VIA_desconocido,28009.0,Parque_roma,11011865.0,2021-04-30T00:00:00Z,D0351,AE21,14,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",10
7887312,Circuito_deportivo_elemental,54,Hispanoamerica,5.0,Chamartin,Operativo,"[442936.43, 4478574.2]","[-3.67300149, 40.45587381]",Calle,Uruguay,023,28016.0,"Calle_uruguay, 023",11025164.0,7887312-FECHA_INSTALACION-incorrecta,D0505,AE21,14,Deportivas,"{'Deportivas': 10, 'Infantiles': 1, 'Mayores': 3}",19
7896349,Circuito_deportivo_elemental,107,Aguilas,10.0,Latina,Operativo,"[434512.322, 4469820.554]","[-3.77144531, 40.37639694]",Calle,Soledad_cazorla,020,28044.0,"Calle_soledad_cazorla, 020",20020646.0,2021-05-20T00:00:00Z,D1066,AE21,7,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 1}",39
7902175,Circuito_deportivo_elemental,116,Buenavista,11.0,Carabanchel,Operativo,"[435784.086, 4468490.01]","[-3.75633116, 40.36450978]",Calle,Morales,013,28054.0,"Calle_morales, 013",31001529.0,2021-05-26T00:00:00Z,D1160,AE21,9,Deportivas,"{'Deportivas': 7, 'Infantiles': 0, 'Mayores': 0}",10
7908163,Circuito_deportivo_elemental,75,Rios_rosas,7.0,Chamberi,Operativo,"[440903.14, 4477517.69]","[-3.69688191, 40.44621422]",Calle,Raimundo_fernandez_villaverde,050,28003.0,"Calle_raimundo_fernandez_villaverde, 050",11042234.0,7908163-FECHA_INSTALACION-incorrecta,D0703,AE21,8,Deportivas,"{'Deportivas': 3, 'Infantiles': 4, 'Mayores': 5}",12
7927322,Circuito_deportivo_elemental,175,Angeles,17.0,Villaverde,Operativo,"[440578.013, 4467984.537]","[-3.69982564, 40.36031165]",Calle,La_cancion_del_olvido,048,28041.0,"Calle_la_cancion_del_olvido, 048",11129067.0,2021-06-03T00:00:00Z,D1762,AE21,15,Deportivas,"{'Deportivas': 13, 'Infantiles': 0, 'Mayores': 3}",34
7928019,Circuito_deportivo_elemental,133,Palomeras_bajas,13.0,Puente_de_vallecas,Operativo,"[444422.63, 4471304.541]","[-3.65483913, 40.39048543]",Calle,Escritor,003,28038.0,"Calle_escritor, 003",20003182.0,2021-05-13T00:00:00Z,D1361,AE21,15,Deportivas,"{'Deportivas': 15, 'Infantiles': 0, 'Mayores': 2}",19
7928053,Circuito_deportivo_elemental,182,Santa_eugenia,18.0,Villa_de_vallecas,Operativo,"[448275.281, 4470285.356]","[-3.60936513, 40.38155205]",Calle,Zazuar,008,28031.0,"Calle_zazuar, 008",11131614.0,2021-05-17T00:00:00Z,D1863,AE21,17,Deportivas,"{'Deportivas': 2, 'Infantiles': 0, 'Mayores': 0}",18
7928425,Circuito_deportivo_elemental,193,Valderrivas,19.0,Vicalvaro,Operativo,"[448792.898, 4472000.735]","[-3.60340535, 40.39703735]",Calle,Caliza,022,28032.0,"Calle_caliza, 022",20180508.0,2021-05-06T00:00:00Z,D1967,AE21,16,Deportivas,"{'Deportivas': 10, 'Infantiles': 0, 'Mayores': 2}",26
7943813,Circuito_deportivo_elemental,173,Butarque,17.0,Villaverde,Operativo,"[442286.467, 4466829.38]","[-3.67960168, 40.35002528]",Calle,Oro,016,28021.0,"Calle_oro, 016",31050200.0,2021-08-26T00:00:00Z,D1764,AE21,22,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 0}",40
8776080,Circuito_deportivo_elemental,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[443612.825, 4484668.258]","[-3.66556671, 40.51081793]",Calle,Portomarin,021,28050.0,"Calle_portomarin, 021",31050947.0,2021-10-27T00:00:00Z,D0869,AE21,7,Deportivas,"{'Deportivas': 5, 'Infantiles': 0, 'Mayores': 0}",16
8785833,Circuito_deportivo_elemental,151,Ventas,15.0,Ciudad_lineal,Operativo,"[444146.812, 4474946.442]","[-3.65840837, 40.42327531]",Calle,Ricardo_ortiz,084,28017.0,"Calle_ricardo_ortiz, 084",11103458.0,8785833-FECHA_INSTALACION-incorrecta,D1554,AE21,9,Deportivas,"{'Deportivas': 4, 'Infantiles': 4, 'Mayores': 5}",30
8799532,Circuito_deportivo_elemental,85,La_paz,8.0,Fuencarral-el_pardo,Operativo,"[440771.795, 4481755.996]","[-3.69882625, 40.48438525]",Calle,Santiago_de_compostela,040,28034.0,"Calle_santiago_de_compostela, 040",11045914.0,8799532-FECHA_INSTALACION-incorrecta,D0871,AE21,8,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 0}",11
8799543,Circuito_deportivo_elemental,183,Ensanche_de_vallecas,18.0,Villa_de_vallecas,Operativo,"[446768.99, 4468922.094]","[-3.62699579, 40.369176]",Avenida,Mayorazgo,030,28051.0,"Avenida_mayorazgo, 030",31065785.0,8799543-FECHA_INSTALACION-incorrecta,D1867,AE21,8,Deportivas,"{'Deportivas': 6, 'Infantiles': 0, 'Mayores': 0}",33
8799549,Circuito_deportivo_elemental,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433907.73, 4479309.895]","[-3.77955288, 40.46183218]",Paseo,Ermita,030,28023.0,"Paseo_ermita, 030",11057313.0,2022-04-05T00:00:00Z,D0959,AE21,15,Deportivas,"{'Deportivas': 13, 'Infantiles': 0, 'Mayores': 0}",26
5654059,Area_de_juegos/especial,93,Ciudad_universitaria,9.0,Moncloa-aravaca,Operativo,"[438626.189, 4479108.049]","[-3.7238839, 40.4603758]",5654059_TIPO-VIA_desconocida,5654059_nom-via_desconocido,5654059_NUM-VIA_desconocido,28040.0,5654059_DIRECCION-AUX_desconocida,11053072.0,2009-12-29T00:00:00Z,,6,1,Deportivas,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",26
5107830,Circuito_deportivo_elemental,145,Fontarron,14.0,Moratalaz,Operativo,"[444361.49, 4473025.98]","[-3.6557099, 40.40598909]",Avenida,Moratalaz,054,28030.0,"Avenida_moratalaz, 054",20152921.0,2019-05-21T00:00:00Z,D1454,AE21,11,Deportivas,"{'Deportivas': 8, 'Infantiles': 5, 'Mayores': 0}",30
52130,Circuito_deportivo_elemental,134,Palomeras_sureste,13.0,Puente_de_vallecas,Operativo,"[446218.38, 4471206.8]","[-3.63367374, 40.38972279]",Calle,Rafael_fernandez_hijicos,023,28038.0,"Calle_rafael_fernandez_hijicos, 023",11096620.0,2013-08-01T00:00:00Z,D1350,AE21,11,Deportivas,"{'Deportivas': 11, 'Infantiles': 0, 'Mayores': 2}",31
52132,Circuito_deportivo_elemental,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443212.722, 4469309.766]","[-3.66891616, 40.37243371]",Ronda,Sur,219,28053.0,"Ronda_sur, 219",20084211.0,2013-08-01T00:00:00Z,D1352,AE21,13,Deportivas,"{'Deportivas': 9, 'Infantiles': 0, 'Mayores': 0}",30
